,address,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and_last (Mins),Sent_tnx,Received_tnx,NumberofCreated_Contracts,UniqueReceivedFrom_Addresses,UniqueSentTo_Addresses20,MinValueReceived,MaxValueReceived,AvgValueReceived5Average,MinValSent,MaxValSent,AvgValSent,MinValueSentToContract,MaxValueSentToContract,AvgValueSentToContract,TotalTransactions(IncludingTnxtoCreate_Contract),TotalEtherSent,TotalEtherReceived,TotalEtherSent_Contracts,TotalEtherBalance,TotalERC20Tnxs:,ERC20TotalEther_Received:,ERC20TotalEther_Sent:,ERC20TotalEtherSentContract:,ERC20UniqSent_Addr:,ERC20UniqRec_Addr:,ERC20UniqRecContractAddr:,ERC20AvgTimeBetweenSent_Tnx,ERC20AvgTimeBetweenRec_Tnx,ERC20AvgTimeBetweenContract_Tnx,ERC20MinVal_Rec,ERC20MaxVal_Rec,ERC20AvgVal_Rec,ERC20MinVal_Sent,ERC20MaxVal_Sent,ERC20AvgVal_Sent,ERC20UniqSentTokenName,ERC20UniqRecTokenName,ERC20MostSentTokenType,ERC20MostRecTokenType
1673,0x8d6d3495294B6dd0Dc4Ff3BD93a5E1B1079c2c35,0.0,644.0,1288,0,3,0,1,0,0,208400139107349520,6.9466713035783176e+16,0.0,0,0.0,0,0,0.0,3,0.0,208400139107349520,0,0,8,0,0,1528765324981346631662,0,0,7,0.0,0.0,5175669.857142857,0.0,0,0.0,0,0,0.0,0,0,0,0
1674,0x8dB82c361c101caC757D709200B23ffC8E69faD2,0.0,4362.333333333333,13087,0,4,0,3,0,88300000000000000,644780000000000000,1.61195e+17,0.0,0,0.0,0,0,0.0,4,0.0,644780000000000000,0,265072040000000000,2,0,0,13380000000000000000,0,0,2,0.0,0.0,115434688.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1675,0x8dcdb7fc9f541825ba57fb47d5204317fc609590,0.0,0.0,10554,1,1,0,1,1,3000000000000000000,3000000000000000000,3e+18,2.999559e+18,2999559000000000000,2.999559e+18,0,0,0.0,2,2.999559e+18,3000000000000000000,0,0,2,13380000000000000000,0,0,0,2,0,0.0,115434688.0,0.0,1e+16,13370000000000000000,1.338e+19,0,0,0.0,0,2,0,Blockwell say NOTSAFU
1676,0x8e073326377b34d039f7b2cbb28cfccedd0b91f2,944691.724137931,0.0,27783900,30,1,0,1,30,2052515720000000000,2052515720000000000,2.05251572e+18,1e+16,362800000000000000,6243231500000000.0,0,0,0.0,31,1.87296945e+17,2052515720000000000,0,0,3,105776000000010000000000,0,0,0,3,0,0.0,1451303.5,0.0,10000000000.0,88888000000000000000000,5.2888000000005e+22,0,0,0.0,0,3,0,启动公链
1677,0x8e80556F11B8b96e99371c8f8abdF85B50063356,0.0,31029666.0,31029666,0,2,0,2,0,15000000000000000,3009746190000000000,7500000000000000.0,0.0,0,0.0,0,0,0.0,2,0.0,15000000000000000,0,15000000000000000,1,0,0,1500000000000000000,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1678,0x8e85939D6C149a6d2a173b5425306797e6934075,0.0,232508.57142857142,1627560,0,8,0,4,0,45000000000000000,15443792670000000000,1.17398258375e+18,0.0,0,0.0,0,0,0.0,8,0.0,9391860670000000000,0,0,1,0,0,100000000000000000000,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1679,0x8e8f4161c9c3D2D8857230A048DF1Fc6F4326948,0.0,4109461.5,8218923,0,3,0,3,0,100000000000000000,1097921000000000000,3.659736666666667e+17,0.0,0,0.0,0,0,0.0,3,0.0,1097921000000000000,0,0,1,0,0,13370000000000000000,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1680,0x8eE2Ba41EF59b5773e5909451e0b8BaD4E59A81b,0.0,4243474.0,4243474,0,2,0,2,0,6990000000000000000,7000000000000000000,3.495e+18,0.0,0,0.0,0,0,0.0,2,0.0,6990000000000000000,0,9580000000000000,6,0,0,611025350912577624060,0,0,5,0.0,0.0,9752790.8,0.0,0,0.0,0,0,0.0,0,0,0,0
1681,0x8f0bca6b1b2b522082d46f3eec31340f113b029a,44236948.5,110144.26923076923,89551553,3,27,0,27,3,1110000000000000,1018957300000000000,1.2274973703703704e+16,1e+16,7481633864356000000,1.3141449666666667e+17,0,0,0.0,30,3.9424349e+17,331424290000000000,0,0,2,911,0,2096680591130881335,0,1,1,0.0,0.0,0.0,911.0,911,0.0,0,0,0.0,0,1,0,An Etheal Promo
1682,0x8f0e5ef93838ffb9bc2c5afb34c32f55ea97a932,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
