,address,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and_last (Mins),Sent_tnx,Received_tnx,NumberofCreated_Contracts,UniqueReceivedFrom_Addresses,UniqueSentTo_Addresses20,MinValueReceived,MaxValueReceived,AvgValueReceived5Average,MinValSent,MaxValSent,AvgValSent,MinValueSentToContract,MaxValueSentToContract,AvgValueSentToContract,TotalTransactions(IncludingTnxtoCreate_Contract),TotalEtherSent,TotalEtherReceived,TotalEtherSent_Contracts,TotalEtherBalance,TotalERC20Tnxs:,ERC20TotalEther_Received:,ERC20TotalEther_Sent:,ERC20TotalEtherSentContract:,ERC20UniqSent_Addr:,ERC20UniqRec_Addr:,ERC20UniqRecContractAddr:,ERC20AvgTimeBetweenSent_Tnx,ERC20AvgTimeBetweenRec_Tnx,ERC20AvgTimeBetweenContract_Tnx,ERC20MinVal_Rec,ERC20MaxVal_Rec,ERC20AvgVal_Rec,ERC20MinVal_Sent,ERC20MaxVal_Sent,ERC20AvgVal_Sent,ERC20UniqSentTokenName,ERC20UniqRecTokenName,ERC20MostSentTokenType,ERC20MostRecTokenType
1011,0x561C14Dad7666b88253B2aCF24630Dcd4E66DB9C,0.0,0.0,0,0,1,0,1,0,490000000000000000,4.9e+17,4.9e+17,0,0,0.0,0,0,0.0,1,0,490000000000000000,0,490000000000000000,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1012,0x562109A47a469CA0c385d654Bb0AF14c98cf6E12,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,2,0.0,0,1.347e+18,0,0,2,0.0,0.0,115438631.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1013,0x56238CCf73f97ad6ED170D1cf8a0f25fAb11BC7b,0.0,516980.28571428574,3618862,0,8,0,4,0,7949460000000000,6.6800334e+17,2644386250000000.0,0,0,0.0,0,0,0.0,8,0,21155090000000000,0,0,1,0.0,0,1.337e+19,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1014,0x566e797616526498bc274597805F0d4a2682a6a6,0.0,56324.0,56324,0,2,0,2,0,549517000000000000,5.5e+17,2.747585e+17,0,0,0.0,0,0,0.0,2,0,549517000000000000,0,0,1,0.0,0,100000000000000000000,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1015,0x568b265374F86e0C03b8AEC655Ea18d9dA0e80Ff,0.0,158415.75,633663,0,5,0,4,0,490000000000000000,1.33e+18,1e+17,0,0,0.0,0,0,0.0,5,0,500000000000000000,0,2767480000000000,2,0.0,0,21337000000000000000,0,0,2,0.0,0.0,14657419.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1016,0x56Cb13EdA6e4af605Efd0f6ba4101ea17b6a8590,0.0,242959.7375,19436779,0,81,0,32,0,0,25400000000000000000,0.0,0,0,0.0,0,0,0.0,82,0,0,0,823302809673285,2,0.0,0,372000000000000000,0,0,2,0.0,0.0,1203310.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1017,0x56F905cE852AcbF644C79F732671f62c0fc2E519,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1018,0x56ccaA034A0bDb7D3A9515CB580FB5448EfB584C,0.0,1046515.1363636364,23023333,0,23,0,22,0,0,22733420290000000028,9.884095778260869e+17,0,0,0.0,0,0,0.0,23,0,22733420290000000028,0,0,7,0.0,0,110357000000000220005,0,0,7,0.0,0.0,22439231.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1019,0x56d0644c14745db2d2cE0De5c5BEf914CedC1aEa,0.0,82710.8,827108,0,11,0,10,0,0,10529000000000000000,9.571818181818182e+17,0,0,0.0,0,0,0.0,11,0,10529000000000000000,0,286499994624000,1,0.0,0,10000000000000000,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1020,0x56f1c9cdf27BEEFa83700FcA284FE1Ba08a5546A,0.0,242034.25,5808822,0,25,0,20,0,2152850000000000,11394000000000000000,4.5576e+17,0,0,0.0,0,0,0.0,25,0,11394000000000000000,0,196138621588900,3,0.0,0,1500000000000034000911,0,0,2,0.0,0.0,1876789.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1021,0x570AC27D1048dCBA1a4c58FE80109b9cf9b0e2Ef,0.0,29377.582089552237,1968298,0,68,0,30,0,19160000000000000,8000000000000000000,4.410529411764706e+16,0,0,0.0,0,0,0.0,68,0,2999160000000000000,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1022,0x5714b032c1f3BD2C31465173C2bF9951f6f673a6,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1023,0x571836b1E0A978ccCd7ADB56F0aAD96C574a05aa,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0.0,0,13370000000000000000,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1024,0x574B7E93b755Fd36E6a62FfBC25bE94C65A929E8,0.0,10102503.0,40410012,0,5,0,4,0,507393540000000000,1258696770000000000,2.51422569e+17,0,0,0.0,0,0,0.0,5,0,1257112845000000000,0,0,4,0.0,0,165496000088888800000000,0,0,4,0.0,0.0,3583207.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1025,0x574D4CeA313269e482f4b53d889A940241D99e45,0.0,757518.0,3787590,0,6,0,6,0,1197890000000000,2050336890000000000,3.41722815e+17,0,0,0.0,0,0,0.0,6,0,2050336890000000000,0,0,1,0.0,0,13370000000000000000,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1026,0x575061697e9ee7ca7b9403f732a04a2618a1978f,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,1.337e+19,0,0,0,1,0,0.0,0.0,0.0,1.337e+19,1.337e+19,0.0,0.0,0,0.0,0,1,0,Blockwell say NOTSAFU
1027,0x577cad8D4C0511AC704cc2d4D0a01d20917A3035,0.0,23060.5,46121,0,3,0,2,0,19000000000000000,500000000000000000,6333333333333333.0,0,0,0.0,0,0,0.0,3,0,19000000000000000,0,202000000000000,2,0.0,0,1347000000000000000,0,0,2,0.0,0.0,115438631.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1028,0x579C0Fcc6D58731fD94de76A13390ABe330d9106,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1029,0x57DCF20135B0Cb9D167e8ebFe13b84bfD67645ed,0.0,1209166.7,12091667,0,11,0,11,0,20000000000000000,5000000000000000000,4.545454545454545e+17,0,0,0.0,0,0,0.0,11,0,5000000000000000000,0,9616790000000000000,9,0.0,0,136416129354001191042,0,0,7,0.0,0.0,19233210.25,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1030,0x57E47cEEb9b5bB9750eb54F7e0469F710a5FaFc8,0.0,2958793.5,23670348,0,9,0,4,0,14508570000000000,13101170330000000000,1.4556855922222223e+18,0,0,0.0,0,0,0.0,9,0,13101170330000000000,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1031,0x57FF65d71ea1C53D763dc991bb3250263D1BBa6F,0.0,202965.29032258064,6291924,0,32,0,7,0,7262000000000000,4114782560000000000,1070654687500000.0,0,0,0.0,0,0,0.0,32,0,34260950000000000,0,2481580000000000,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1032,0x57aa0ca8ddc99096d150f0dd1e1bd50616d809c8,40470.0,33658.0,68704,2,3,0,3,1,3400000000000000,1040650370000000000,1133333333333333.2,132980000000000000,1043630370000000000,5.21815185e+17,0,0,0.0,5,1043630370000000000,3400000000000000,0,0,2,1.0000000000000666e+16,0,0,0,2,0,0.0,117705154.0,0.0,666.0,1e+16,1.0000000000000666e+16,0.0,0,0.0,0,2,0,WinETHFree
1033,0x57b818a1070373e21fcedf48d4368e1703c75852,0.0,0.0,409,0,1,1,1,0,30000000000000000,30000000000000000,3e+16,0,0,0.0,0,0,0.0,2,0,30000000000000000,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1034,0x57d02550f47dd932d2fb84e0aa883c9d8d53c313,0.0,12328.4375,197621,0,17,1,16,0,10000000000000000,2500000000000000000,1.1764705882352942e+16,0,0,0.0,0,0,0.0,19,0,200000000000000000,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1035,0x58049616f5cd4b2ccd3654d7015d271a985ff2e7,431432.6666666667,323711.0,1295775,4,5,0,5,1,495000000000000000,500000000000000000,1e+17,494000000000000000,994348790000000000,1.24895e+17,0,0,0.0,9,499580000000000000,500000000000000000,0,5580000000000000,2,113370000000000000000,0,0,0,2,0,0.0,11130030.0,0.0,1.337e+19,100000000000000000000,1.1337e+20,0.0,0,0.0,0,2,0,blockwell.ai KYC Casper Token
1036,0x581ffAadEEB6d183A73d93413e137CB8c6057603,0.0,129416.83333333333,776501,0,7,0,6,0,500000000000000000,10000000000000000000,9.471205928571429e+17,0,0,0.0,0,0,0.0,7,0,6629844150000000000,0,164000000000000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1037,0x5821cFB6D4E8a8B04dBFD6410e9D37955aFEa3CD,0.0,235166.5,4703330,0,21,0,5,0,0,3160733785268071984,1159835112672709.0,0,0,0.0,0,0,0.0,21,0,24356537366126889,0,0,12,0,0,60111988599380980832900,0,0,6,0.0,0.0,181858.81818181818,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1038,0x584Dab561e3c4ba02C74fB76E7C48A0A3b7D8097,0.0,121857.4705882353,2071577,0,18,0,16,0,4221633342646200,2859299083342646200,1.5884994907459146e+17,0,0,0.0,0,0,0.0,18,0,2859299083342646200,0,0,1,0,0,10000000000000000,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1039,0x58520ba3D9F9ceFC67D43a35708D2bC307F52177,0.0,469947.875,3759583,0,9,0,9,0,469811000000000000,9521580450000000000,1.0579533833333334e+18,0,0,0.0,0,0,0.0,9,0,9521580450000000000,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1040,0x585F148C35A5F50829A29f6ECFAf02d83303C3B5,0.0,82899.0,82899,0,2,0,2,0,1954172000000000000,1955033000000000000,9.77086e+17,0,0,0.0,0,0,0.0,2,0,1954172000000000000,0,0,1,0,0,13370000000000000000,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1041,0x58DCE1959623E1210FE465ca3AFa3a05590cC4E7,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,3,0,0,2684000000000000000,0,0,3,0.0,0.0,57826804.5,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1042,0x58a166f9a6ff996e2349eea90d42cc198529a037,0.0,1781.0,258556,1,2,0,2,1,109380500000000000,1331521000000000000,6.657605e+17,1438822500000000000,1438822500000000000,1.4388225e+18,0,0,0.0,3,1438822500000000000,1331521000000000000,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1043,0x58b62D0e9Cf118c6EeBE4Ce7e9680a8Ec533c094,0.0,6611.5,13223,0,3,0,2,0,10000000000000000,500000000000000000,1.6266666666666666e+17,0,0,0.0,0,0,0.0,3,0,488000000000000000,0,278000000000000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1044,0x5917948DA83aa6922b55Dd689762bC22E555Baf2,0.0,49780.5,99561,0,3,0,3,0,1000000000000000000,3999874000000000000,1.3332913333333332e+18,0,0,0.0,0,0,0.0,3,0,3999874000000000000,0,0,1,0,0,10000000000000000,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1045,0x59448ed44a0f106d972775067ac61d950d3b4223,16239.032407407407,332583.71428571426,3507900,217,8,0,7,69,19945910495021460,1300000000000000000,9907732953920804.0,0,55000000000000000000,0.0,0,0,0.0,233,0,79261863631366431,0,323999240556950977,222,2784512090011035274813849216,21631521779809547207975242,2762435835748998977492898056,44,45,40,50830.85507246377,40858.51724137931,53917.12698412698,23039.0,2659626455270904625584294357,3.2005886092080866e+25,23039.0,21440177396339010135551704,3.135003156494137e+23,23,55,Binance Wrapped BTC,Saitama Inu
1046,0x5970d26C51397578c2b3420d20FbB2bcC5C5b00E,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,4,0,0,5348000000000000000,0,0,3,0.0,0.0,3258325.6666666665,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1047,0x5982F7D33Aa9F9d0192509E58a59dd282c454A05,0.0,24699208.0,49398416,0,3,0,2,0,995953790000000000,1994377180000000000,3.319845966666667e+17,0,0,0.0,0,0,0.0,3,0,995953790000000000,0,0,1,0,0,88888800000000,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1048,0x59CbD436237318F7Cb9C92ddB060b1a023598363,0.0,10395.375,83163,0,9,0,8,0,0,9050000000000000000,8.960332633333334e+17,0,0,0.0,0,0,0.0,9,0,8064299370000000000,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1049,0x59c26dA37e1a97EEccc9Fe9Ae35E3FC2DF6Fb582,0.0,2888479.3333333335,17330876,0,7,0,5,0,500000000000000000,10000000000000000000,2.8568728571428573e+17,0,0,0.0,0,0,0.0,7,0,1999811000000000000,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1050,0x59cEC441CD9f89648B180b93C3Dd8bAe599eee6b,0.0,69287.0,2078610,0,31,0,22,0,100000000000000,10000000000000000000,95773225806451.61,0,0,0.0,0,0,0.0,31,0,2968970000000000,0,3168970000000000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1051,0x5A733412E4fbB89e7EBB7EFbbd1B79D5fdA4F4cC,0.0,256911.25,1027645,0,5,0,5,0,500000000000000000,2632008324000000000,5.264016648e+17,0,0,0.0,0,0,0.0,5,0,2632008324000000000,0,0,2,0,0,13380000000000000000,0,0,2,0.0,0.0,115437112.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1052,0x5A821b1FEB3627Ac20de5F91D9e2774D628BBB99,0.0,324826.02,16241301,0,51,0,30,0,0,10596022000000000000,0.0,0,0,0.0,0,0,0.0,51,0,0,0,2407395332062868,3,0,0,198584292590000000000,0,0,3,0.0,0.0,8095030.5,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1053,0x5AA66D34a811cb6421D84026705d5dE5b6519BB4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1054,0x5AAF521411379Ba4Cddcfd7E24F8EF71881C6305,0.0,70422.79347826086,19436691,0,277,1,48,0,0,9240983062960720430,101269974790583.14,0,0,0.0,0,0,0.0,280,0,28051783016991528,0,86914422567000,35,0,0,471017208933042551486,0,0,14,0.0,0.0,456510.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1055,0x5Aa31CecF59B98ed7DeED6a6Fc3e3771c1B11AaA,0.0,25812.5,464625,0,19,0,6,0,1700000000000000,15000527593120185718,5753670000000000.0,0,0,0.0,0,0,0.0,19,0,109319730000000000,0,400323120185718,1,0,0,10000000000000000,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1056,0x5Ad418F865540f22bB2e0D2E227cf0e47a1642fb,0.0,54404.333333333336,163213,0,4,0,4,0,1000000000000000000,4989676600000000000,1.24741915e+18,0,0,0.0,0,0,0.0,4,0,4989676600000000000,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1057,0x5AfB4eB7961eA06C0783B09c509725f561475B88,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1058,0x5B2b8b9c674e67F718BB54Cc62C2a2E13308229c,0.0,711267.7894736842,13514088,0,20,0,12,0,4884440000000000,12396673950000001024,6.198336975e+17,0,0,0.0,0,0,0.0,20,0,12396673950000001024,0,0,2,0,0,10000000000000666,0,0,2,0.0,0.0,117705501.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1059,0x5B6D3d66E18Dfd31ed9A753C406963C401f356C0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1060,0x5B8Ac72126C5E17eEF19fCd2ee32dBBd83430d32,0.0,136128.63636363635,7487075,0,56,0,2,0,0,7320000000000000000,1250000000000000.0,0,0,0.0,0,0,0.0,56,0,70000000000000000,0,18336427288901970,7,0,0,2451750000000000000,0,0,3,0.0,0.0,65860.33333333333,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1061,0x5Bf2Df6EBCf90665d513C761ce5e516D99AE748A,0.0,72830.5,436983,0,7,0,5,0,90000000000000000,14146891080000000000,2.02098444e+18,0,0,0.0,0,0,0.0,7,0,14146891080000000000,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1062,0x5C0EA45d4D78d062667f9EA17534306E409AcF0A,0.0,1741938.5,3483877,0,3,0,3,0,500000000000000000,999139000000000000,3.330463333333333e+17,0,0,0.0,0,0,0.0,3,0,999139000000000000,0,0,1,0,0,13370000000000000000,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1063,0x5C9B3fA74E0700a3CbFFD168c7342799a163Ba53,0.0,926503.2121212122,30574606,0,34,0,23,0,100000000000000,13289192620233600000,5.558823529411765e+16,0,0,0.0,0,0,0.0,34,0,1890000000000000000,0,3878180000000000,6,0,0,467000000000039000911,0,0,5,0.0,0.0,4420759.6,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1064,0x5CBE85B821B14DF08Fba73b1c37e69ed621f9b52,0.0,1041316.5,2082633,0,3,0,2,0,0,5484496000000000,387781333333333.3,0,0,0.0,0,0,0.0,3,0,1163344000000000,0,0,2,0,0,521136200000000000000,0,0,2,0.0,0.0,686709.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1065,0x5CBc3624CB57836c9D0058B5473E3723d3a12caF,0.0,215100.25,3441604,0,17,0,10,0,112390000000000,3966879570000000000,6611176470588.235,0,0,0.0,0,0,0.0,17,0,112390000000000,0,3740925120,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1066,0x5CC42d5A4eC44D3Df88F1bef5413F02900A500Af,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,2,0,0,13380000000000000000,0,0,2,0.0,0.0,115434688.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1067,0x5D445ce69fF9d8096D57444906c193F0eE577BF2,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1068,0x5DF6FFED8B8ac44c49930A5Ae9B39c94A9fCa351,0.0,66522.344,8315293,0,126,0,6,0,0,8500000000000000000,0.0,0,0,0.0,0,0,0.0,126,0,0,0,531983347619595267,4,0,0,171750000000057881,0,0,4,0.0,0.0,131929.66666666666,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1069,0x5De81CAEFeE2f158964a65F0e19bd5e5EE94602a,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,2,0,0,13380000000000000000,0,0,2,0.0,0.0,115434688.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1070,0x5E1A96f0f4965edff7374c327e14241Bd129301d,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1071,0x5E4c8039f115Ab9b1cEB6D5D123A094e47d80c98,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1072,0x5Ed2DEc70D5D3c09fe3521A3C72f0B4389F5Fa13,0.0,214650.88,10732544,0,51,0,4,0,0,990000000000000000,317816846687629.5,0,0,0.0,0,0,0.0,52,0,16208659181069106,0,74521603191000,8,0,0,891738250000000000,0,0,4,0.0,0.0,8113.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1073,0x5Ed7559181f082eE4b70F3d20C7b2aF769A83D18,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,13370000000000000000,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1074,0x5Ef4EC670246Af663F64aFf354a30Ca54B43DAFD,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,2,0,0,1347000000000000000,0,0,2,0.0,0.0,115438631.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
1075,0x5F08FFD6dD5388Ebc71043dd9CD3a61eCBccE2A6,0.0,22387.75,268653,0,13,0,13,0,300000000000000000,10848935780000000000,3.846153846153846e+16,0,0,0.0,0,0,0.0,13,0,500000000000000000,0,500000000000000000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0
